"GAME_ID","GAME_DATE,","GAME_TIME","TEAM","OPPONENT","P1","P2","P3","P4","P5","P6","P7","TIME_ELAPSED","GF","GA"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:55","1","0"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:50","0","0"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:50","0","0"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:50","0","0"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:49","0","0"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:48","0","0"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:45","0","1"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:43","0","0"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:43","0","1"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:39","0","0"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:35","0","1"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:34","0","1"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:33","0","1"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:32","1","1"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:31","2","0"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:30","1","0"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:26","0","1"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:25","0","0"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:24","0","0"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:22","0","0"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:16","0","0"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:07","0","0"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:07","0","1"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:04","0","0"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:04","0","0"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:03","0","0"
"PDF_P01LU.PDF","THU 9 JAN 2020","20:30","MNE","CRO","MNE-6","MNE-18","MNE-28","MNE-33","MNE-36","MNE-39","MNE-55","0:03","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-17","BLR-23","BLR-50","BLR-55","7:49","4","6"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-23","BLR-50","BLR-55","BLR-74","6:27","6","3"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-23","BLR-47","BLR-50","BLR-55","BLR-74","BLR-95","3:16","1","1"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-8","BLR-10","BLR-23","BLR-24","BLR-26","BLR-74","3:07","2","3"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-8","BLR-23","BLR-50","BLR-55","BLR-74","BLR-95","3:01","2","2"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-10","BLR-23","BLR-50","BLR-55","2:35","1","2"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-8","BLR-10","BLR-17","BLR-23","BLR-24","BLR-26","BLR-50","2:28","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-10","BLR-23","BLR-24","BLR-47","BLR-50","1:59","1","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-23","BLR-26","BLR-55","BLR-74","1:49","1","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-8","BLR-23","BLR-26","BLR-55","BLR-74","BLR-95","1:39","2","1"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-8","BLR-10","BLR-17","BLR-23","BLR-24","BLR-50","1:37","1","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-10","BLR-17","BLR-23","BLR-24","BLR-50","1:31","1","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-17","BLR-23","BLR-26","BLR-47","BLR-50","BLR-55","1:29","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-10","BLR-23","BLR-24","BLR-47","BLR-50","1:15","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-2","BLR-3","BLR-8","BLR-10","BLR-23","BLR-50","BLR-55","1:14","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-8","BLR-10","BLR-23","BLR-24","BLR-50","BLR-95","1:14","1","2"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-17","BLR-23","BLR-50","BLR-74","1:06","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-17","BLR-23","BLR-26","BLR-55","1:05","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-23","BLR-24","BLR-26","BLR-47","BLR-74","1:04","1","1"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-10","BLR-23","BLR-47","BLR-50","BLR-55","0:58","1","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-23","BLR-26","BLR-74","BLR-95","0:48","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-10","BLR-23","BLR-24","BLR-50","0:45","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-8","BLR-10","BLR-23","BLR-24","BLR-74","BLR-95","0:41","0","1"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-23","BLR-26","BLR-47","BLR-50","BLR-55","BLR-95","0:38","1","1"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-8","BLR-10","BLR-22","BLR-23","BLR-50","BLR-55","BLR-95","0:38","1","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-8","BLR-22","BLR-23","BLR-50","BLR-55","BLR-95","0:38","0","1"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-23","BLR-26","BLR-50","BLR-55","0:38","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-10","BLR-23","BLR-24","BLR-50","0:37","0","1"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-22","BLR-23","BLR-50","BLR-55","0:34","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-23","BLR-50","BLR-55","BLR-95","0:33","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-17","BLR-23","BLR-50","BLR-55","BLR-74","0:33","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-23","BLR-24","BLR-50","BLR-74","0:33","1","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-17","BLR-23","BLR-50","BLR-95","0:32","0","1"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-8","BLR-10","BLR-22","BLR-23","BLR-50","BLR-55","0:31","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-10","BLR-23","BLR-24","BLR-47","BLR-74","0:25","0","1"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-17","BLR-23","BLR-47","BLR-50","BLR-55","0:24","0","1"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-17","BLR-23","BLR-24","BLR-50","BLR-95","0:24","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-8","BLR-23","BLR-24","BLR-26","BLR-50","BLR-74","0:20","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-17","BLR-23","BLR-50","BLR-55","BLR-95","0:19","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-23","BLR-24","BLR-26","BLR-74","0:15","0","1"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-10","BLR-23","BLR-24","BLR-50","BLR-74","0:15","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-10","BLR-23","BLR-24","BLR-47","BLR-74","0:14","2","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-17","BLR-23","BLR-26","BLR-50","BLR-55","BLR-74","0:13","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-17","BLR-23","BLR-26","BLR-50","BLR-55","0:13","1","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-8","BLR-17","BLR-23","BLR-26","BLR-55","BLR-95","0:11","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-10","BLR-23","BLR-24","BLR-50","BLR-95","0:10","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-10","BLR-23","BLR-24","BLR-26","BLR-74","0:09","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-23","BLR-24","BLR-47","BLR-50","BLR-74","0:07","0","1"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-8","BLR-10","BLR-23","BLR-55","BLR-74","BLR-95","0:07","1","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-17","BLR-23","BLR-26","BLR-50","BLR-55","0:06","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-10","BLR-17","BLR-23","BLR-50","BLR-95","0:06","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-8","BLR-17","BLR-23","BLR-50","BLR-55","BLR-95","0:05","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-8","BLR-10","BLR-23","BLR-50","BLR-55","BLR-95","0:05","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-10","BLR-23","BLR-24","BLR-26","0:05","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-8","BLR-10","BLR-23","BLR-24","BLR-26","BLR-50","BLR-74","0:05","1","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-10","BLR-17","BLR-23","BLR-50","0:04","1","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-23","BLR-26","BLR-47","BLR-50","BLR-55","0:03","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-3","BLR-8","BLR-10","BLR-23","BLR-50","BLR-95","0:03","0","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","BLR","SRB","BLR-8","BLR-10","BLR-23","BLR-24","BLR-50","BLR-74","0:03","1","0"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","SRB","BLR","SRB-8","SRB-10","SRB-16","SRB-23","SRB-24","SRB-50","SRB-74","6:28","3","3"
"PDF_P02LU.PDF","THU 9 JAN 2020","18:15","SRB","BLR","SRB-8","SRB-10","SRB-16","SRB-23","SRB-24","SRB-50","SRB-74","5:30","2","3"
